Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,17,asymmetric,0.61,0.34501542963195897
75% Corpus,17,asymmetric,0.9099999999999999,0.37585206190903925
75% Corpus,17,asymmetric,symmetric,0.39175090559976355
75% Corpus,18,0.01,0.01,0.41310269140841505
75% Corpus,18,0.01,0.31,0.30876374272354123
75% Corpus,18,0.01,0.61,0.30567588149380565
75% Corpus,18,0.01,0.9099999999999999,0.31655284236139836
75% Corpus,18,0.01,symmetric,0.33343494282458935
75% Corpus,18,0.31,0.01,0.4092203697926884
75% Corpus,18,0.31,0.31,0.3111188223085608
75% Corpus,18,0.31,0.61,0.3023339626238149
75% Corpus,18,0.31,0.9099999999999999,0.3300951220579409
75% Corpus,18,0.31,symmetric,0.36139460073038676
75% Corpus,18,0.61,0.01,0.5719384032902816
75% Corpus,18,0.61,0.31,0.36344963489885657
75% Corpus,18,0.61,0.61,0.46668474353920875
75% Corpus,18,0.61,0.9099999999999999,0.456210211296022
75% Corpus,18,0.61,symmetric,0.4349230514025672
75% Corpus,18,0.9099999999999999,0.01,0.5961851031909146
75% Corpus,18,0.9099999999999999,0.31,0.5451737257352002
75% Corpus,18,0.9099999999999999,0.61,0.456210211296022
75% Corpus,18,0.9099999999999999,0.9099999999999999,0.456210211296022
75% Corpus,18,0.9099999999999999,symmetric,0.5880315160831899
75% Corpus,18,symmetric,0.01,0.37398364271782647
75% Corpus,18,symmetric,0.31,0.31850543628215466
75% Corpus,18,symmetric,0.61,0.316854789472256
75% Corpus,18,symmetric,0.9099999999999999,0.3217690453814821
75% Corpus,18,symmetric,symmetric,0.3499244856288595
75% Corpus,18,asymmetric,0.01,0.5180105975515864
75% Corpus,18,asymmetric,0.31,0.370341644378294
75% Corpus,18,asymmetric,0.61,0.37274142256785264
75% Corpus,18,asymmetric,0.9099999999999999,0.38673616133615524
75% Corpus,18,asymmetric,symmetric,0.38190372038485965
75% Corpus,19,0.01,0.01,0.38287239903573184
75% Corpus,19,0.01,0.31,0.29387971947805785
75% Corpus,19,0.01,0.61,0.2836190447382393
75% Corpus,19,0.01,0.9099999999999999,0.27703197004799157
75% Corpus,19,0.01,symmetric,0.3565366285321309
75% Corpus,19,0.31,0.01,0.40491126486714163
75% Corpus,19,0.31,0.31,0.34386214414479505
75% Corpus,19,0.31,0.61,0.35372329696897137
75% Corpus,19,0.31,0.9099999999999999,0.3197022387335284
75% Corpus,19,0.31,symmetric,0.33264136785397647
75% Corpus,19,0.61,0.01,0.5714333538403976
75% Corpus,19,0.61,0.31,0.3689619594269998
75% Corpus,19,0.61,0.61,0.4629063361102282
75% Corpus,19,0.61,0.9099999999999999,0.4562102112960221
75% Corpus,19,0.61,symmetric,0.49016713079223034
75% Corpus,19,0.9099999999999999,0.01,0.5854802219184377
75% Corpus,19,0.9099999999999999,0.31,0.5360035250964155
75% Corpus,19,0.9099999999999999,0.61,0.4562102112960221
75% Corpus,19,0.9099999999999999,0.9099999999999999,0.4562102112960221
75% Corpus,19,0.9099999999999999,symmetric,0.5726854135572019
75% Corpus,19,symmetric,0.01,0.4078183423703909
75% Corpus,19,symmetric,0.31,0.30217896650082027
75% Corpus,19,symmetric,0.61,0.2836264120559393
75% Corpus,19,symmetric,0.9099999999999999,0.29475562857417287
75% Corpus,19,symmetric,symmetric,0.36304378625570843
75% Corpus,19,asymmetric,0.01,0.470461048170047
75% Corpus,19,asymmetric,0.31,0.35676704352972416
75% Corpus,19,asymmetric,0.61,0.3584952826047809
75% Corpus,19,asymmetric,0.9099999999999999,0.3749924771839071
75% Corpus,19,asymmetric,symmetric,0.44264251570766433
75% Corpus,20,0.01,0.01,0.43004658108814314
75% Corpus,20,0.01,0.31,0.29686307230890197
75% Corpus,20,0.01,0.61,0.31703112972534125
75% Corpus,20,0.01,0.9099999999999999,0.3320081154964777
75% Corpus,20,0.01,symmetric,0.3467564059334088
75% Corpus,20,0.31,0.01,0.4069067378719617
75% Corpus,20,0.31,0.31,0.3323002992005371
75% Corpus,20,0.31,0.61,0.29368126172403997
