Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,13,0.61,0.61,0.5307999655784837
75% Corpus,13,0.61,0.9099999999999999,0.4946660150131171
75% Corpus,13,0.61,symmetric,0.3545380513047061
75% Corpus,13,0.9099999999999999,0.01,0.48692091434125173
75% Corpus,13,0.9099999999999999,0.31,0.3862567195378138
75% Corpus,13,0.9099999999999999,0.61,0.5033005063078205
75% Corpus,13,0.9099999999999999,0.9099999999999999,0.5412954721263756
75% Corpus,13,0.9099999999999999,symmetric,0.42860335647400816
75% Corpus,13,symmetric,0.01,0.32414839209418844
75% Corpus,13,symmetric,0.31,0.2538958523676109
75% Corpus,13,symmetric,0.61,0.26011626579210334
75% Corpus,13,symmetric,0.9099999999999999,0.24917510057556505
75% Corpus,13,symmetric,symmetric,0.31789595542404114
75% Corpus,13,asymmetric,0.01,0.38467248852809405
75% Corpus,13,asymmetric,0.31,0.42680379754216025
75% Corpus,13,asymmetric,0.61,0.4416007252129384
75% Corpus,13,asymmetric,0.9099999999999999,0.4271172945746551
75% Corpus,13,asymmetric,symmetric,0.4060807607025805
75% Corpus,14,0.01,0.01,0.2959707825065326
75% Corpus,14,0.01,0.31,0.30137357505820744
75% Corpus,14,0.01,0.61,0.27811588795341835
75% Corpus,14,0.01,0.9099999999999999,0.300091052988215
75% Corpus,14,0.01,symmetric,0.30113692517807433
75% Corpus,14,0.31,0.01,0.3435584761307334
75% Corpus,14,0.31,0.31,0.34666233975299976
75% Corpus,14,0.31,0.61,0.3299076630675177
75% Corpus,14,0.31,0.9099999999999999,0.3474069363177715
75% Corpus,14,0.31,symmetric,0.33457896733613707
75% Corpus,14,0.61,0.01,0.3906675021478897
75% Corpus,14,0.61,0.31,0.3254994320374291
75% Corpus,14,0.61,0.61,0.5185477318736639
75% Corpus,14,0.61,0.9099999999999999,0.5090101233001756
75% Corpus,14,0.61,symmetric,0.36476553429148356
75% Corpus,14,0.9099999999999999,0.01,0.5554618400055616
75% Corpus,14,0.9099999999999999,0.31,0.42276256032101706
75% Corpus,14,0.9099999999999999,0.61,0.5034482951718926
75% Corpus,14,0.9099999999999999,0.9099999999999999,0.5047317129218314
75% Corpus,14,0.9099999999999999,symmetric,0.4384003763288701
75% Corpus,14,symmetric,0.01,0.31703797185028476
75% Corpus,14,symmetric,0.31,0.29045249850196614
75% Corpus,14,symmetric,0.61,0.30146961727122895
75% Corpus,14,symmetric,0.9099999999999999,0.31222084692694335
75% Corpus,14,symmetric,symmetric,0.29837310370719183
75% Corpus,14,asymmetric,0.01,0.37811963209779537
75% Corpus,14,asymmetric,0.31,0.3979355944640218
75% Corpus,14,asymmetric,0.61,0.41866871685797113
75% Corpus,14,asymmetric,0.9099999999999999,0.4144223437688795
75% Corpus,14,asymmetric,symmetric,0.3891451005443725
75% Corpus,15,0.01,0.01,0.3203771891095866
75% Corpus,15,0.01,0.31,0.3249670327151459
75% Corpus,15,0.01,0.61,0.3318288321608989
75% Corpus,15,0.01,0.9099999999999999,0.3556622703612758
75% Corpus,15,0.01,symmetric,0.3235247452849529
75% Corpus,15,0.31,0.01,0.33086960976355256
75% Corpus,15,0.31,0.31,0.32492133204285845
75% Corpus,15,0.31,0.61,0.36567110826321814
75% Corpus,15,0.31,0.9099999999999999,0.35934986006106134
75% Corpus,15,0.31,symmetric,0.32572954527648224
75% Corpus,15,0.61,0.01,0.40673456810843384
75% Corpus,15,0.61,0.31,0.3641725643684264
75% Corpus,15,0.61,0.61,0.5624458635491987
75% Corpus,15,0.61,0.9099999999999999,0.507778572674536
75% Corpus,15,0.61,symmetric,0.35252961933685
75% Corpus,15,0.9099999999999999,0.01,0.529172315136157
75% Corpus,15,0.9099999999999999,0.31,0.4873701138220413
75% Corpus,15,0.9099999999999999,0.61,0.5035239518814056
75% Corpus,15,0.9099999999999999,0.9099999999999999,0.5047317129218313
75% Corpus,15,0.9099999999999999,symmetric,0.43797124862602504
75% Corpus,15,symmetric,0.01,0.30388242158568946
75% Corpus,15,symmetric,0.31,0.3316036686935296
75% Corpus,15,symmetric,0.61,0.35027447551285695
75% Corpus,15,symmetric,0.9099999999999999,0.34348551126699994
75% Corpus,15,symmetric,symmetric,0.30507957925596113
75% Corpus,15,asymmetric,0.01,0.4165469958882671
75% Corpus,15,asymmetric,0.31,0.451796708997605
75% Corpus,15,asymmetric,0.61,0.46119520658087815
75% Corpus,15,asymmetric,0.9099999999999999,0.47832539068398466
75% Corpus,15,asymmetric,symmetric,0.41005967648231956
75% Corpus,16,0.01,0.01,0.32540938869107205
75% Corpus,16,0.01,0.31,0.29599782262179763
75% Corpus,16,0.01,0.61,0.31965629680531304
75% Corpus,16,0.01,0.9099999999999999,0.31878515252205947
75% Corpus,16,0.01,symmetric,0.33135227837969683
75% Corpus,16,0.31,0.01,0.346141664954532
75% Corpus,16,0.31,0.31,0.38126923675786084
75% Corpus,16,0.31,0.61,0.37908372009440205
75% Corpus,16,0.31,0.9099999999999999,0.3519150639478872
75% Corpus,16,0.31,symmetric,0.35635872132768714
75% Corpus,16,0.61,0.01,0.5079893857015852
75% Corpus,16,0.61,0.31,0.3426228450626428
75% Corpus,16,0.61,0.61,0.5890964986612346
75% Corpus,16,0.61,0.9099999999999999,0.5046268499697257
75% Corpus,16,0.61,symmetric,0.36673296387100396
75% Corpus,16,0.9099999999999999,0.01,0.5341186323212244
75% Corpus,16,0.9099999999999999,0.31,0.5089609011083271
75% Corpus,16,0.9099999999999999,0.61,0.4981020671381917
75% Corpus,16,0.9099999999999999,0.9099999999999999,0.46553166227873155
75% Corpus,16,0.9099999999999999,symmetric,0.4438508440478064
75% Corpus,16,symmetric,0.01,0.32908558190806475
75% Corpus,16,symmetric,0.31,0.3034793005661288
75% Corpus,16,symmetric,0.61,0.29846254643781694
75% Corpus,16,symmetric,0.9099999999999999,0.31260304429517266
75% Corpus,16,symmetric,symmetric,0.31023577751643117
75% Corpus,16,asymmetric,0.01,0.42160305712816304
75% Corpus,16,asymmetric,0.31,0.44484265527034933
75% Corpus,16,asymmetric,0.61,0.4585118839095904
75% Corpus,16,asymmetric,0.9099999999999999,0.46282961592629274
75% Corpus,16,asymmetric,symmetric,0.4067026337807464
75% Corpus,17,0.01,0.01,0.31920848630856213
75% Corpus,17,0.01,0.31,0.3263822413799112
75% Corpus,17,0.01,0.61,0.3194144093611153
75% Corpus,17,0.01,0.9099999999999999,0.32540762480746427
75% Corpus,17,0.01,symmetric,0.30048112958325945
75% Corpus,17,0.31,0.01,0.3663100228269758
75% Corpus,17,0.31,0.31,0.376424809952722
75% Corpus,17,0.31,0.61,0.4005452995964597
75% Corpus,17,0.31,0.9099999999999999,0.3918342466394241
75% Corpus,17,0.31,symmetric,0.30984597662134505
75% Corpus,17,0.61,0.01,0.5175058662329685
75% Corpus,17,0.61,0.31,0.3780960637503985
75% Corpus,17,0.61,0.61,0.5384518146679452
75% Corpus,17,0.61,0.9099999999999999,0.5046880167138189
75% Corpus,17,0.61,symmetric,0.3992491741216279
75% Corpus,17,0.9099999999999999,0.01,0.5319614738498978
75% Corpus,17,0.9099999999999999,0.31,0.5419381371692826
75% Corpus,17,0.9099999999999999,0.61,0.5036660414155733
75% Corpus,17,0.9099999999999999,0.9099999999999999,0.5047317129218314
75% Corpus,17,0.9099999999999999,symmetric,0.4477348604615053
75% Corpus,17,symmetric,0.01,0.3189252729387148
75% Corpus,17,symmetric,0.31,0.3165926321658804
75% Corpus,17,symmetric,0.61,0.3144198960243646
75% Corpus,17,symmetric,0.9099999999999999,0.3334522081438945
75% Corpus,17,symmetric,symmetric,0.3060147330288365
75% Corpus,17,asymmetric,0.01,0.40970068484374444
75% Corpus,17,asymmetric,0.31,0.4240003844831759
75% Corpus,17,asymmetric,0.61,0.4447979803214085
75% Corpus,17,asymmetric,0.9099999999999999,0.4406774792822633
75% Corpus,17,asymmetric,symmetric,0.412315473952057
75% Corpus,18,0.01,0.01,0.34218997987277816
75% Corpus,18,0.01,0.31,0.3160696695115655
75% Corpus,18,0.01,0.61,0.3135978396779368
75% Corpus,18,0.01,0.9099999999999999,0.31508311732220506
75% Corpus,18,0.01,symmetric,0.3332424897399772
75% Corpus,18,0.31,0.01,0.3302515333538411
75% Corpus,18,0.31,0.31,0.37092250229926443
75% Corpus,18,0.31,0.61,0.3793002810688135
75% Corpus,18,0.31,0.9099999999999999,0.39035728006608805
75% Corpus,18,0.31,symmetric,0.35119826321316894
75% Corpus,18,0.61,0.01,0.5253017738309249
75% Corpus,18,0.61,0.31,0.37082914451816085
75% Corpus,18,0.61,0.61,0.5021759575981066
75% Corpus,18,0.61,0.9099999999999999,0.5046986980091108
