Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,17,0.01,0.9099999999999999,0.3795739410925814
75% Corpus,17,0.01,symmetric,0.3744219704471231
75% Corpus,17,0.31,0.01,0.39632952649794695
75% Corpus,17,0.31,0.31,0.3760916029235499
75% Corpus,17,0.31,0.61,0.4001795443284102
75% Corpus,17,0.31,0.9099999999999999,0.40992572088872925
75% Corpus,17,0.31,symmetric,0.3956927595778616
75% Corpus,17,0.61,0.01,0.5371129756677729
75% Corpus,17,0.61,0.31,0.4341275269571732
75% Corpus,17,0.61,0.61,0.5430675030593131
75% Corpus,17,0.61,0.9099999999999999,0.5377183416713089
75% Corpus,17,0.61,symmetric,0.4358032303392183
75% Corpus,17,0.9099999999999999,0.01,0.5885156870368304
75% Corpus,17,0.9099999999999999,0.31,0.5269535719222279
75% Corpus,17,0.9099999999999999,0.61,0.5377183416713089
75% Corpus,17,0.9099999999999999,0.9099999999999999,0.5361589213500878
75% Corpus,17,0.9099999999999999,symmetric,0.5140425816789204
75% Corpus,17,symmetric,0.01,0.36371489793725803
75% Corpus,17,symmetric,0.31,0.38895729746250174
75% Corpus,17,symmetric,0.61,0.37911852390127176
75% Corpus,17,symmetric,0.9099999999999999,0.36985360951008767
75% Corpus,17,symmetric,symmetric,0.36820994001548746
75% Corpus,17,asymmetric,0.01,0.4852775816175492
75% Corpus,17,asymmetric,0.31,0.49079830383628803
75% Corpus,17,asymmetric,0.61,0.4948444167709326
75% Corpus,17,asymmetric,0.9099999999999999,0.49870954796340866
75% Corpus,17,asymmetric,symmetric,0.4682592865668936
75% Corpus,18,0.01,0.01,0.36234816851931595
75% Corpus,18,0.01,0.31,0.36015718333152436
75% Corpus,18,0.01,0.61,0.3600772487762502
75% Corpus,18,0.01,0.9099999999999999,0.3507393944475032
75% Corpus,18,0.01,symmetric,0.34772622108711954
75% Corpus,18,0.31,0.01,0.38239791584762495
75% Corpus,18,0.31,0.31,0.39301581355309156
75% Corpus,18,0.31,0.61,0.38069809952442146
75% Corpus,18,0.31,0.9099999999999999,0.4159920720412354
75% Corpus,18,0.31,symmetric,0.3872226365828555
75% Corpus,18,0.61,0.01,0.533341140708085
75% Corpus,18,0.61,0.31,0.4571954182528795
75% Corpus,18,0.61,0.61,0.5415415650211689
75% Corpus,18,0.61,0.9099999999999999,0.5377183416713088
75% Corpus,18,0.61,symmetric,0.43508536432670186
75% Corpus,18,0.9099999999999999,0.01,0.587779199373279
75% Corpus,18,0.9099999999999999,0.31,0.5522098694014863
75% Corpus,18,0.9099999999999999,0.61,0.5377183416713088
75% Corpus,18,0.9099999999999999,0.9099999999999999,0.5377183416713088
75% Corpus,18,0.9099999999999999,symmetric,0.5268625456773106
75% Corpus,18,symmetric,0.01,0.3602426600344793
75% Corpus,18,symmetric,0.31,0.35760894947942046
75% Corpus,18,symmetric,0.61,0.35712716338196115
75% Corpus,18,symmetric,0.9099999999999999,0.3652001357567579
75% Corpus,18,symmetric,symmetric,0.3575938724604493
75% Corpus,18,asymmetric,0.01,0.4487860438285815
75% Corpus,18,asymmetric,0.31,0.45570432210950756
75% Corpus,18,asymmetric,0.61,0.46182148933569017
75% Corpus,18,asymmetric,0.9099999999999999,0.4634555355847341
75% Corpus,18,asymmetric,symmetric,0.43698320048083705
75% Corpus,19,0.01,0.01,0.3784016652779679
75% Corpus,19,0.01,0.31,0.3535490221059621
75% Corpus,19,0.01,0.61,0.3637246842540249
75% Corpus,19,0.01,0.9099999999999999,0.3708644060281861
75% Corpus,19,0.01,symmetric,0.35314964415534217
75% Corpus,19,0.31,0.01,0.36534210551302104
75% Corpus,19,0.31,0.31,0.388357253240622
75% Corpus,19,0.31,0.61,0.39114140097583006
75% Corpus,19,0.31,0.9099999999999999,0.40118673759332
75% Corpus,19,0.31,symmetric,0.3803380635740077
75% Corpus,19,0.61,0.01,0.5230397397601394
75% Corpus,19,0.61,0.31,0.5098398736175641
75% Corpus,19,0.61,0.61,0.5424296813182343
75% Corpus,19,0.61,0.9099999999999999,0.5377183416713088
75% Corpus,19,0.61,symmetric,0.46300779550557786
75% Corpus,19,0.9099999999999999,0.01,0.5882036275641307
75% Corpus,19,0.9099999999999999,0.31,0.5479097128809327
75% Corpus,19,0.9099999999999999,0.61,0.5377183416713088
75% Corpus,19,0.9099999999999999,0.9099999999999999,0.5377183416713088
75% Corpus,19,0.9099999999999999,symmetric,0.5348619788399703
75% Corpus,19,symmetric,0.01,0.3621172522129118
75% Corpus,19,symmetric,0.31,0.3490907662497434
75% Corpus,19,symmetric,0.61,0.3491704318681708
75% Corpus,19,symmetric,0.9099999999999999,0.36697184608973316
75% Corpus,19,symmetric,symmetric,0.36047862334136466
75% Corpus,19,asymmetric,0.01,0.4640045900973762
75% Corpus,19,asymmetric,0.31,0.4732484843985783
75% Corpus,19,asymmetric,0.61,0.47821320360676284
75% Corpus,19,asymmetric,0.9099999999999999,0.4847186802445862
75% Corpus,19,asymmetric,symmetric,0.4589343701947324
75% Corpus,20,0.01,0.01,0.3909779136256347
75% Corpus,20,0.01,0.31,0.3952461498116636
75% Corpus,20,0.01,0.61,0.3753104334236138
75% Corpus,20,0.01,0.9099999999999999,0.36996804170268693
75% Corpus,20,0.01,symmetric,0.38532271038518856
75% Corpus,20,0.31,0.01,0.401359798580372
75% Corpus,20,0.31,0.31,0.405535186448283
