Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,17,0.01,0.31,0.40884915111492237
75% Corpus,17,0.01,0.61,0.4032532965767329
75% Corpus,17,0.01,0.9099999999999999,0.4184570200948323
75% Corpus,17,0.01,symmetric,0.41930028591484214
75% Corpus,17,0.31,0.01,0.4789756353696974
75% Corpus,17,0.31,0.31,0.4745559443599897
75% Corpus,17,0.31,0.61,0.4872240291321773
75% Corpus,17,0.31,0.9099999999999999,0.4782301859798499
75% Corpus,17,0.31,symmetric,0.48006146681700734
75% Corpus,17,0.61,0.01,0.527821794856485
75% Corpus,17,0.61,0.31,0.41023690564993504
75% Corpus,17,0.61,0.61,0.6021961809737865
75% Corpus,17,0.61,0.9099999999999999,0.596774181918685
75% Corpus,17,0.61,symmetric,0.4863420746804402
75% Corpus,17,0.9099999999999999,0.01,0.5594967178802142
75% Corpus,17,0.9099999999999999,0.31,0.5626093770415552
75% Corpus,17,0.9099999999999999,0.61,0.5970009653931814
75% Corpus,17,0.9099999999999999,0.9099999999999999,0.5939289115822068
75% Corpus,17,0.9099999999999999,symmetric,0.5772874397587193
75% Corpus,17,symmetric,0.01,0.41641853341273505
75% Corpus,17,symmetric,0.31,0.40806583767505805
75% Corpus,17,symmetric,0.61,0.4095258988316521
75% Corpus,17,symmetric,0.9099999999999999,0.4260704061319811
75% Corpus,17,symmetric,symmetric,0.42266491251776384
75% Corpus,17,asymmetric,0.01,0.4677046068569384
75% Corpus,17,asymmetric,0.31,0.4690050721066258
75% Corpus,17,asymmetric,0.61,0.47071349268895885
75% Corpus,17,asymmetric,0.9099999999999999,0.4718081266222144
75% Corpus,17,asymmetric,symmetric,0.4619775920549003
75% Corpus,18,0.01,0.01,0.4199119230608625
75% Corpus,18,0.01,0.31,0.4225999915472752
75% Corpus,18,0.01,0.61,0.412787377455436
75% Corpus,18,0.01,0.9099999999999999,0.42039848831696985
75% Corpus,18,0.01,symmetric,0.41656702195576145
75% Corpus,18,0.31,0.01,0.48172797548387497
75% Corpus,18,0.31,0.31,0.49884986424380934
75% Corpus,18,0.31,0.61,0.4874994958064129
75% Corpus,18,0.31,0.9099999999999999,0.4846838587481977
75% Corpus,18,0.31,symmetric,0.4891486818782127
75% Corpus,18,0.61,0.01,0.541136133839926
75% Corpus,18,0.61,0.31,0.3960611172509546
75% Corpus,18,0.61,0.61,0.6003882561336751
75% Corpus,18,0.61,0.9099999999999999,0.5980703997668922
75% Corpus,18,0.61,symmetric,0.49696010936521184
75% Corpus,18,0.9099999999999999,0.01,0.5645498989170679
75% Corpus,18,0.9099999999999999,0.31,0.5652102616472412
75% Corpus,18,0.9099999999999999,0.61,0.5981777236442705
75% Corpus,18,0.9099999999999999,0.9099999999999999,0.5957530897865765
75% Corpus,18,0.9099999999999999,symmetric,0.5826192320622603
75% Corpus,18,symmetric,0.01,0.4205677618220274
75% Corpus,18,symmetric,0.31,0.4155473800682201
75% Corpus,18,symmetric,0.61,0.4128670496880181
75% Corpus,18,symmetric,0.9099999999999999,0.41589434383597257
75% Corpus,18,symmetric,symmetric,0.42047170417798074
75% Corpus,18,asymmetric,0.01,0.4824593030724519
75% Corpus,18,asymmetric,0.31,0.49964651726618065
75% Corpus,18,asymmetric,0.61,0.5080084338302283
75% Corpus,18,asymmetric,0.9099999999999999,0.5073777438886314
