Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,17,symmetric,symmetric,0.4459228375031018
75% Corpus,17,asymmetric,0.01,0.3680718493061659
75% Corpus,17,asymmetric,0.31,0.49071315980978936
75% Corpus,17,asymmetric,0.61,0.40142784348492727
75% Corpus,17,asymmetric,0.9099999999999999,0.5374384951005072
75% Corpus,17,asymmetric,symmetric,0.4446288370042903
75% Corpus,18,0.01,0.01,0.382551729254685
75% Corpus,18,0.01,0.31,0.38493852427462155
75% Corpus,18,0.01,0.61,0.4266117706738995
75% Corpus,18,0.01,0.9099999999999999,0.514856752533355
75% Corpus,18,0.01,symmetric,0.3972481052356405
75% Corpus,18,0.31,0.01,0.34973234168480505
75% Corpus,18,0.31,0.31,0.4170049290028641
75% Corpus,18,0.31,0.61,0.49538645460982056
75% Corpus,18,0.31,0.9099999999999999,0.4786287273347906
75% Corpus,18,0.31,symmetric,0.4134631587871207
75% Corpus,18,0.61,0.01,0.3664178239736289
75% Corpus,18,0.61,0.31,0.403956504920473
75% Corpus,18,0.61,0.61,0.5356626267220131
75% Corpus,18,0.61,0.9099999999999999,0.5852740501230401
75% Corpus,18,0.61,symmetric,0.37407448357848905
75% Corpus,18,0.9099999999999999,0.01,0.3488512115617839
75% Corpus,18,0.9099999999999999,0.31,0.464509694616406
75% Corpus,18,0.9099999999999999,0.61,0.6544322880446322
75% Corpus,18,0.9099999999999999,0.9099999999999999,0.6748973054443491
75% Corpus,18,0.9099999999999999,symmetric,0.40823875623732303
75% Corpus,18,symmetric,0.01,0.3608592809705438
75% Corpus,18,symmetric,0.31,0.3945449893023507
75% Corpus,18,symmetric,0.61,0.46106054886548076
75% Corpus,18,symmetric,0.9099999999999999,0.49326015428055403
75% Corpus,18,symmetric,symmetric,0.3951519537170054
75% Corpus,18,asymmetric,0.01,0.3861709278630999
75% Corpus,18,asymmetric,0.31,0.45716089032414836
75% Corpus,18,asymmetric,0.61,0.4717445062798597
75% Corpus,18,asymmetric,0.9099999999999999,0.4739150826951755
75% Corpus,18,asymmetric,symmetric,0.45499309152402073
75% Corpus,19,0.01,0.01,0.3608434256720089
75% Corpus,19,0.01,0.31,0.4359876260999522
75% Corpus,19,0.01,0.61,0.46620753484037386
75% Corpus,19,0.01,0.9099999999999999,0.4172137765059675
75% Corpus,19,0.01,symmetric,0.43045102664802287
75% Corpus,19,0.31,0.01,0.36820347365969996
75% Corpus,19,0.31,0.31,0.4114891787642188
75% Corpus,19,0.31,0.61,0.423291925268933
75% Corpus,19,0.31,0.9099999999999999,0.4212835837909873
75% Corpus,19,0.31,symmetric,0.40070961721219533
75% Corpus,19,0.61,0.01,0.3720213105693875
75% Corpus,19,0.61,0.31,0.4798728697132417
75% Corpus,19,0.61,0.61,0.6539746390899349
75% Corpus,19,0.61,0.9099999999999999,0.6406735552534787
75% Corpus,19,0.61,symmetric,0.37991741194135525
75% Corpus,19,0.9099999999999999,0.01,0.3482638154527461
75% Corpus,19,0.9099999999999999,0.31,0.5090965616176376
75% Corpus,19,0.9099999999999999,0.61,0.6679305975688796
75% Corpus,19,0.9099999999999999,0.9099999999999999,0.6888918426356948
75% Corpus,19,0.9099999999999999,symmetric,0.42816481992786865
75% Corpus,19,symmetric,0.01,0.36483054970371653
75% Corpus,19,symmetric,0.31,0.42688477773669586
75% Corpus,19,symmetric,0.61,0.4141849891114873
75% Corpus,19,symmetric,0.9099999999999999,0.43399980150465645
75% Corpus,19,symmetric,symmetric,0.4275378190373346
75% Corpus,19,asymmetric,0.01,0.3850004755103904
75% Corpus,19,asymmetric,0.31,0.47666795076277235
75% Corpus,19,asymmetric,0.61,0.4296616341913479
75% Corpus,19,asymmetric,0.9099999999999999,0.4206068830134447
75% Corpus,19,asymmetric,symmetric,0.43701379441927035
75% Corpus,20,0.01,0.01,0.3662601532495513
75% Corpus,20,0.01,0.31,0.46941834200986643
75% Corpus,20,0.01,0.61,0.4751473802287154
75% Corpus,20,0.01,0.9099999999999999,0.533670029616123
75% Corpus,20,0.01,symmetric,0.44067554957616595
75% Corpus,20,0.31,0.01,0.3718982823204478
75% Corpus,20,0.31,0.31,0.4292304850513542
