Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,17,0.31,0.61,0.3160955384104655
75% Corpus,17,0.31,0.9099999999999999,0.30118581088657737
75% Corpus,17,0.31,symmetric,0.32108968950416406
75% Corpus,17,0.61,0.01,0.4753465851750943
75% Corpus,17,0.61,0.31,0.3549045346083346
75% Corpus,17,0.61,0.61,0.45452609772988395
75% Corpus,17,0.61,0.9099999999999999,0.4622086120888228
75% Corpus,17,0.61,symmetric,0.3462383509935209
75% Corpus,17,0.9099999999999999,0.01,0.46041756483424034
75% Corpus,17,0.9099999999999999,0.31,0.4400419909706755
75% Corpus,17,0.9099999999999999,0.61,0.4622086120888228
75% Corpus,17,0.9099999999999999,0.9099999999999999,0.46220861208882275
75% Corpus,17,0.9099999999999999,symmetric,0.4227762039976865
75% Corpus,17,symmetric,0.01,0.345441985453533
75% Corpus,17,symmetric,0.31,0.3288526194130474
75% Corpus,17,symmetric,0.61,0.31366332336767244
75% Corpus,17,symmetric,0.9099999999999999,0.32748077685408516
75% Corpus,17,symmetric,symmetric,0.3133201452924932
75% Corpus,17,asymmetric,0.01,0.4426673878982374
75% Corpus,17,asymmetric,0.31,0.40334179599623
75% Corpus,17,asymmetric,0.61,0.43731366645850817
75% Corpus,17,asymmetric,0.9099999999999999,0.448003689981601
75% Corpus,17,asymmetric,symmetric,0.3884333444063479
75% Corpus,18,0.01,0.01,0.31936206585011223
75% Corpus,18,0.01,0.31,0.28167999665270343
75% Corpus,18,0.01,0.61,0.28531406571322027
75% Corpus,18,0.01,0.9099999999999999,0.2929518331769626
75% Corpus,18,0.01,symmetric,0.30761852922728367
75% Corpus,18,0.31,0.01,0.35196119775039386
75% Corpus,18,0.31,0.31,0.3020553113411046
75% Corpus,18,0.31,0.61,0.30625188189129005
75% Corpus,18,0.31,0.9099999999999999,0.3015886231465934
75% Corpus,18,0.31,symmetric,0.33136245814057097
75% Corpus,18,0.61,0.01,0.49797200102886535
75% Corpus,18,0.61,0.31,0.33126405500177314
75% Corpus,18,0.61,0.61,0.45989557873596554
75% Corpus,18,0.61,0.9099999999999999,0.4622086120888227
75% Corpus,18,0.61,symmetric,0.3588864835029517
75% Corpus,18,0.9099999999999999,0.01,0.4637563031631833
75% Corpus,18,0.9099999999999999,0.31,0.4314049450578856
75% Corpus,18,0.9099999999999999,0.61,0.4622086120888227
75% Corpus,18,0.9099999999999999,0.9099999999999999,0.4622086120888227
75% Corpus,18,0.9099999999999999,symmetric,0.44664274803647364
75% Corpus,18,symmetric,0.01,0.34525884646810034
75% Corpus,18,symmetric,0.31,0.28921518776271465
75% Corpus,18,symmetric,0.61,0.2861709315827243
75% Corpus,18,symmetric,0.9099999999999999,0.280782365046127
75% Corpus,18,symmetric,symmetric,0.29555819572838554
75% Corpus,18,asymmetric,0.01,0.41971112554277856
75% Corpus,18,asymmetric,0.31,0.3909649914083344
75% Corpus,18,asymmetric,0.61,0.41642081177393575
75% Corpus,18,asymmetric,0.9099999999999999,0.41715938954180487
75% Corpus,18,asymmetric,symmetric,0.3790280464329095
75% Corpus,19,0.01,0.01,0.3434844338864289
